instructions_covered,branches_covered,time_taken_nanos
422,28,9975191
422,29,10423400
589,38,13321692
592,39,13411372
626,41,13494480
867,50,13615940
904,56,18389915
907,57,18489624
1069,66,19141119
1072,67,19305180
1072,67,19496011
1147,73,19954540
1150,74,20095387
1415,84,21966593
1418,85,22057465
1421,86,22255320
1455,95,22807506
1530,100,23638180
1533,101,24211947
1589,108,25758297
1592,109,25901458
1595,110,26174957
1944,135,26639968
1944,135,26759785
1944,135,26932662
1947,136,27368188
1954,137,27622670
1999,142,32980752
1999,142,33078548
2068,146,35360051
2068,146,35496970
2071,147,36032775
2129,151,37636755
2132,152,37918879
2132,153,39861931
2142,155,179386373
2142,155,750704273
2164,158,3215256803
