instructions_covered,branches_covered,time_taken_nanos
349,24,8164670
350,25,8462344
446,32,11764502
447,33,12372654
820,46,16350942
823,47,16452064
826,48,16893701
897,57,19029217
900,58,19564381
926,65,20694222
1172,76,20953494
1172,76,21049405
1175,77,21776483
1436,90,22649658
1592,99,22918086
1592,99,23048554
1632,101,23602083
1635,102,23731197
1712,108,25382967
1712,108,25467026
1773,113,27471735
1773,113,27557728
1776,114,27971822
1777,116,29082858
1777,116,29156838
1778,117,29234325
1813,120,66137101
1813,120,66373969
1816,121,66662777
1857,124,67922674
