instructions_covered,branches_covered,time_taken_nanos
375,24,8599655
378,25,9075767
814,43,11692164
817,44,11783427
817,44,11896061
820,45,12243369
983,55,15173280
983,55,15251088
986,56,15368340
1064,63,16411216
1067,64,16496207
1337,75,18393071
1340,76,18488702
1340,76,18689363
1392,84,21904695
1395,85,22028480
1401,87,22121366
1404,88,22290176
1657,100,25377566
1657,100,25472626
1708,105,25580670
1749,108,25977472
1829,115,28437103
1829,115,28531772
1887,120,30241231
1890,121,30479082
1891,122,31807449
1891,122,1693545251
