instructions_covered,branches_covered,time_taken_nanos
298,22,8653296
299,23,8943166
451,31,12284627
454,32,13315611
515,38,16775277
518,39,16926764
771,51,18844708
774,52,18967881
774,52,19090975
850,55,19450305
875,58,19594829
950,67,21047241
950,67,21155947
1028,77,22181060
1031,78,22357314
1128,85,22761680
1131,86,22912846
1136,88,23076566
1139,89,23804957
1478,110,26463694
1513,113,26584293
1554,116,26772409
1623,120,27583306
1626,121,28156943
1684,125,28335682
1687,126,28757982
1687,127,32101497
1690,128,80181221
1690,128,146086763
