instructions_covered,branches_covered,time_taken_nanos
423,31,8572333
423,32,8975928
491,38,10860098
494,39,11307796
601,46,13190473
604,47,13454925
688,54,16762241
688,54,16844247
764,61,17305601
767,62,17374361
864,73,19407413
864,73,19479240
948,80,22272432
948,80,22410764
1223,92,26296096
1226,93,26406455
1229,94,26494222
1330,100,30813577
1333,101,30979241
1425,111,33760701
1425,111,33848297
1514,118,38003200
1759,128,38201525
1775,130,38302497
1810,133,38556718
1813,134,38705440
1882,149,38957828
1972,154,44178571
1975,155,45212981
2053,160,48428073
2056,161,48513234
2118,167,48944030
2118,167,49029312
2209,172,50529074
2212,173,50634754
2295,179,53855016
2295,179,53931250
2295,180,56351055
2298,181,101269658
2353,184,406523281
2353,184,491494687
