instructions_covered,branches_covered,time_taken_nanos
321,23,9539055
321,23,9640007
429,30,9968930
603,39,10181973
606,40,10290189
609,41,10395157
776,51,10549971
779,52,10646373
860,60,11048916
860,60,11137755
1123,70,13876805
1126,71,13969030
1129,72,14364008
1150,79,18916104
1233,86,19476947
1282,88,19699649
1285,89,19827892
1535,100,22166724
1551,102,22274418
1586,105,22396509
1589,106,22490708
1593,111,22758375
1634,114,23174393
1687,119,26915863
1687,119,26997848
1690,120,27466286
1759,124,27611060
1762,125,27872646
1762,125,27971744
1820,129,29558801
1820,129,29664872
1823,130,29961074
1823,131,30158949
1824,132,32274257
1824,132,36919650
1824,132,555502244
