instructions_covered,branches_covered,time_taken_nanos
1467,67,9181296
1470,68,9436540
1574,74,9584911
1576,75,10040615
1635,83,14192101
1636,84,14292691
1698,89,16291829
1699,90,16391589
1729,92,16494764
2052,106,16669655
2139,113,21556846
2142,114,21819794
2236,121,24749185
2236,122,25072387
2482,135,29314295
2485,136,29428611
2488,137,29838889
2488,137,32382739
2747,150,33415255
2750,151,33657234
2750,151,33756291
2851,160,38149926
2852,161,38377448
2943,171,41353867
2943,172,41504503
3143,185,46687073
3144,186,46834973
3177,191,47068796
3177,192,47162103
3267,199,48643430
3267,199,48756093
3459,207,49418358
3459,207,49816833
3706,221,50468899
3706,221,50675290
3708,222,50810947
3708,222,51077021
3708,222,51388261
3708,222,52993222
3769,227,58983662
3772,228,59185815
3855,234,59513255
3922,237,63685751
3925,238,74411525
3925,238,99157083
3925,238,126736279
3925,238,127644009
3926,239,139259458
3926,239,147545479
3926,240,213459924
3926,240,214097892
3926,240,217460754
3926,240,219619475
3926,240,368562471
3926,240,370762220
3926,240,445014493
3927,241,468006609
3927,241,515608274
3927,241,742943799
3927,241,1016652362
3927,241,3066442652
