instructions_covered,branches_covered,time_taken_nanos
341,22,9259625
457,29,9499409
457,29,9627712
460,30,10026458
628,39,12468435
631,40,12558927
899,49,12848114
902,50,13221392
1069,60,16080209
1072,61,16183755
1072,61,16330653
1097,65,18296858
1170,71,19979296
1173,72,20453685
1438,83,23676962
1441,84,23771722
1441,84,23877853
1499,90,26557300
1502,91,27175622
1584,97,29772392
1607,102,32279543
1662,109,34059465
1665,110,34206865
1668,111,34583438
1912,122,37836602
1947,125,37955618
1963,127,38075284
2019,137,38376305
2022,138,38910096
2102,144,42952265
2102,144,43071281
2102,144,43598831
2171,148,44036820
2187,150,44261957
2190,151,44770280
2248,155,45765817
2251,156,46195361
2251,157,47954233
2253,158,49107529
2253,158,63088750
2256,159,123166835
