instructions_covered,branches_covered,time_taken_nanos
349,24,9301565
349,25,9536440
448,32,9690893
832,46,10148380
833,47,10278727
833,47,10716226
891,53,12271904
894,54,12738899
963,63,13820578
963,63,13905198
994,70,14700846
1241,81,16537687
1241,81,16640481
1244,82,16887129
1527,96,21665904
1543,98,21834784
1543,98,21950433
1546,99,22180539
1560,106,22556822
1601,109,24981877
1749,116,27552077
1749,116,27691512
1789,118,28091029
1792,119,28390125
1859,123,29233584
1862,124,29371305
1918,128,32382380
1921,129,33215659
1921,131,34030112
1921,131,34091188
1921,132,37119166
