instructions_covered,branches_covered,time_taken_nanos
384,25,8656783
387,26,8971559
564,35,12253167
567,36,12357425
570,37,12604753
646,40,12779795
809,50,14139191
842,54,14421446
921,61,16181090
924,62,16432777
1193,73,19569280
1193,73,19662907
1196,74,19793575
1257,80,23334234
1318,86,25229976
1321,87,25443981
1352,94,27392543
1402,99,28057133
1405,100,29384408
1654,111,30872678
1690,118,30999598
1725,121,31245063
1728,122,32157212
1769,125,32437793
1838,129,36715949
1841,130,36868979
1899,134,37720803
1899,134,37828036
1902,135,38040208
2077,142,40022113
2077,142,51618687
2080,143,56457575
2080,143,111447840
2080,143,221045244
2080,143,509426585
2083,144,1343037379
2116,146,1413820949
2122,148,1819761660
2122,148,2572182946
