instructions_covered,branches_covered,time_taken_nanos
548,34,9496946
548,35,9834676
655,42,13676275
658,43,14280881
981,57,18345823
984,58,18487682
985,59,18612579
1070,70,18880657
1073,71,18997679
1098,79,22332698
1342,90,24583122
1342,90,24673443
1345,91,24853134
1626,105,29114789
1629,106,29276776
1629,106,29421029
1645,108,29834413
1795,117,30161813
1864,122,30703289
1867,123,30974954
1927,128,33931095
1930,129,34611865
1933,131,36506616
1935,132,37266495
1976,135,68764540
1979,136,72685550
1979,136,101174363
2019,138,102756581
