instructions_covered,branches_covered,time_taken_nanos
459,28,9009381
459,28,9185064
816,50,9470365
816,50,9573891
819,51,9722953
819,51,9961275
904,58,14682761
904,58,14774154
1039,69,14972290
1039,69,15062491
1042,70,15179813
1119,76,15492776
1122,77,15588427
1253,94,18239551
1256,95,18424521
1480,114,22689232
1721,123,22962950
1724,124,23053151
1810,135,28726060
1813,136,28829967
1813,136,29072647
2062,148,30320963
2104,151,30433195
2104,151,30579603
2104,151,32097739
2104,151,33787351
2160,158,34796634
2185,160,34933994
2185,160,35116350
2186,161,36733193
2187,162,39265752
2190,163,39452967
2193,164,74672641
2193,164,75555404
2193,165,138279766
2193,165,638372413
