instructions_covered,branches_covered,time_taken_nanos
371,24,8817577
371,25,8970397
542,35,11074764
618,38,11193840
621,39,11359764
621,39,11562258
784,49,12590917
787,50,12678633
1060,62,13403737
1063,63,13496362
1063,63,13790710
1205,72,16016127
1228,73,16128790
1228,73,16300866
1231,75,16642634
1231,75,17103407
1231,75,17626338
1289,83,18081831
1292,84,18183774
1367,91,21585530
1370,92,21805066
1432,97,24015164
1435,98,24113079
1438,99,24240440
1438,99,45218861
1438,99,189016218
1625,109,1367798477
1625,109,1472401939
1628,110,1487284549
1628,110,1518816606
1628,110,1565112297
1628,110,1568403944
1795,117,1600086937
1795,117,1682729378
1828,119,1899597229
1828,119,2080677120
