instructions_covered,branches_covered,time_taken_nanos
634,28,10272244
636,29,10609593
785,38,15462509
785,38,15566375
857,44,20647704
857,44,20761800
1216,50,24480917
1219,51,25057550
1328,56,31946032
1399,62,32318969
1402,63,32846258
1781,77,36087389
1781,77,36182640
1784,78,36433966
1787,79,36632482
1845,84,39376652
1848,85,39619432
1968,92,42940114
1971,93,43677822
2406,110,44470594
2406,110,44591323
2441,113,44758219
2441,113,44874760
2444,114,45097823
2567,120,49043550
2595,122,49177764
2595,122,49315034
2684,126,49898800
2795,131,53782719
2798,132,54397134
2865,137,54910687
2893,139,55079346
3079,146,55197390
3082,147,55351452
3085,148,55512066
3202,154,58716929
3205,155,58909153
3381,160,61570766
3384,161,62008876
3458,169,64967553
3717,182,65572379
3720,183,65681726
3720,183,65855335
3723,184,66015879
3794,190,68769477
3797,191,68946352
3968,196,69722743
3971,197,70608972
4028,202,73453513
4031,203,73731930
4278,214,74809762
4313,217,74930121
4316,218,75040379
4332,220,75147092
4373,223,75443864
4577,229,75951666
4580,230,76214143
4582,232,78891026
4582,232,78979634
4587,233,80276150
4590,234,108632821
4593,235,189895351
4593,237,222014381
