instructions_covered,branches_covered,time_taken_nanos
548,34,8098646
548,35,8565360
655,42,12293865
658,43,12927606
981,57,16925562
984,58,17153023
985,59,17779690
1070,70,20334581
1073,71,20611887
1098,79,22550440
1342,90,26122489
1345,91,26260921
1345,91,26452554
1626,105,30706816
1629,106,30852381
1629,106,30948594
1645,108,31823752
1795,117,32594142
1795,117,32864825
1798,118,33049885
1867,123,33238292
1907,125,33600819
1967,130,34273694
1970,131,34353736
1973,133,35950251
1975,134,36328698
2016,137,72200601
2019,138,89184372
