instructions_covered,branches_covered,time_taken_nanos
282,19,8746493
282,19,8907939
407,30,9142624
545,34,9256790
545,34,9344827
545,34,9527673
545,34,9618576
623,43,11884830
623,43,11951005
670,48,12772452
702,50,12857122
705,51,13159084
744,56,15041260
747,57,15402395
813,63,16480958
816,64,16580227
857,69,17931637
860,70,18141064
924,76,19302274
924,76,19386604
1042,87,21230658
1042,87,21323384
1126,90,21462778
1126,90,21962475
1202,98,22176821
1205,99,22415633
1271,104,24074506
1274,105,24226755
1457,114,25229875
1457,114,25340996
1460,115,29985797
1465,117,31121839
1465,118,38531720
1465,118,39853284
1465,118,43405535
1465,119,43868292
1627,125,57693527
1627,125,60570328
1723,130,86915687
1723,130,91054920
1723,130,129902758
1723,130,138567686
1723,130,142590889
1723,130,162633385
1723,130,290740331
1723,130,361330764
1723,130,637405737
1723,130,1319161887
1723,130,2439973493
