instructions_covered,branches_covered,time_taken_nanos
714,34,8136667
717,35,8578244
770,41,11740436
772,42,11846687
802,44,11972616
1134,58,12196680
1137,59,14343678
1391,75,16101559
1391,75,16184957
1392,76,16441684
1392,76,18297250
1607,86,20595044
1649,89,20678612
1649,89,20764134
1858,107,22989561
1860,108,23205590
1860,108,23323363
2104,121,26209261
2106,122,26399511
2106,122,26982636
2369,135,30628204
2369,135,31002894
2369,135,31357125
2372,136,31793041
2598,144,35941742
2601,145,36040008
2664,151,36483088
2667,152,36717071
2932,165,39241164
2932,165,39358055
2932,165,39924438
2935,166,40020531
2935,166,40557338
2935,167,47613798
2935,167,72204663
2935,167,75064662
2935,167,77783313
2935,167,82422694
2935,167,95014092
2935,167,133641183
2935,167,190712992
2935,167,233990634
2935,167,237908468
2936,168,251639415
2936,168,370173874
2936,168,415751024
2936,168,621954387
2936,168,703614727
2936,168,810329560
2936,168,833568964
2936,168,1416517733
2936,168,2021106496
2936,168,5757020772
