instructions_covered,branches_covered,time_taken_nanos
354,24,8575029
355,25,8765169
447,32,8898642
823,46,9287960
826,47,9455788
826,47,9898357
886,53,11384833
889,54,11555016
957,62,14668786
960,63,14828949
991,70,16934799
1234,81,18907468
1234,81,19065357
1237,82,19407635
1520,96,24161854
1523,97,24315686
1539,99,24441213
1580,102,25651386
1733,110,28115055
1736,111,28228279
1739,112,28894362
1739,112,29281706
1779,114,29641628
1851,119,31062190
1851,119,31163872
1854,120,31568569
1912,125,32134782
1915,126,32435732
1915,128,35775771
1915,128,35902040
1916,129,36093433
1918,130,43033914
