instructions_covered,branches_covered,time_taken_nanos
543,34,9103059
544,34,9447802
654,41,13084643
657,42,13707043
979,57,18046124
979,57,18184757
979,58,18346403
1064,69,20487080
1067,70,20595686
1092,78,21663600
1336,89,23867946
1336,89,23961694
1339,90,24084106
1585,101,27666153
1588,102,27818392
1604,104,27977904
1647,113,28110275
1688,116,29164853
1836,123,30451952
1836,123,30568062
1839,124,30781717
1879,126,31181654
1948,130,33046288
1948,130,33138413
1951,131,33236799
2009,135,35001723
2009,135,35104638
2012,136,35394989
2012,138,37467365
