instructions_covered,branches_covered,time_taken_nanos
382,26,8838598
502,34,8988823
502,34,9084664
676,45,13008810
679,46,13146190
679,46,13246330
755,49,13422764
922,59,13941277
922,59,14079379
925,60,14262265
965,66,17449875
965,66,17561897
1036,73,19851546
1036,73,19943721
1300,83,22374938
1303,84,22487741
1306,85,22646302
1349,91,26562242
1352,92,26672230
1415,100,27347029
1418,101,27441628
1540,107,27669770
1540,107,27751205
1799,120,28621043
1850,125,28807226
1853,126,29075714
1868,133,29470342
1909,136,29620837
1962,141,31840884
1962,141,31923340
1965,142,32026946
2034,146,34853432
2037,147,35518362
2095,151,38061320
2098,152,38175908
2227,161,41662173
2595,190,41944378
2602,191,42123888
2605,192,44992785
2605,192,64100762
2793,198,110197317
2809,200,123995122
2809,200,288908587
2815,202,473912130
2818,203,961939677
2818,203,1205223723
2851,205,7866384493
