instructions_covered,branches_covered,time_taken_nanos
548,34,8549790
548,35,8845450
655,42,12299064
658,43,13540276
982,58,17194460
982,58,17325569
985,59,17467618
1073,71,21915466
1073,71,22036365
1098,79,22586126
1342,90,24142385
1342,90,24231995
1345,91,24316345
1626,105,26802676
1626,105,26941880
1649,113,27176444
1652,114,27549802
1800,121,28195545
1841,124,28354406
1844,125,28462912
1844,125,28994840
1884,127,29172086
1953,131,32099192
1956,132,32178372
2014,136,34098941
2017,137,34268432
2019,139,35332909
