instructions_covered,branches_covered,time_taken_nanos
413,28,8866711
414,29,8959767
506,36,12715884
508,37,13019860
770,51,13998054
773,52,14076643
849,55,14181451
852,56,14305847
912,61,17952306
915,62,18069849
993,72,19870211
996,73,20050993
1143,87,22381650
1146,89,22466771
1290,99,23919924
1290,99,24028270
1294,100,24114734
1367,106,26261101
1367,106,26388221
1427,114,27647447
1427,114,27720917
1463,119,27868747
1622,130,29827548
1625,131,30433536
1696,136,31305208
1699,137,31506049
1758,142,33309275
1761,143,33409365
1763,145,37155423
1767,146,92760717
1767,146,159083719
