instructions_covered,branches_covered,time_taken_nanos
256,13,8709453
259,14,8890626
259,14,8978102
262,15,9149046
372,24,12357515
375,25,12462775
668,33,12651422
668,33,12831744
720,40,15257260
720,40,15326752
952,47,18392340
994,50,18512628
997,51,18666319
997,51,19083890
1393,69,20855347
1396,70,20968822
1396,70,21123955
1399,71,21680019
1402,72,21782904
1518,78,21948788
1521,79,22067914
1554,81,22182972
1940,110,23258159
1940,110,23366415
2089,115,23540334
2092,116,23642297
2095,117,23783555
2098,118,24525661
2227,123,24831350
2365,131,26075518
2395,133,26177812
2398,134,26435129
2404,136,26775053
2439,139,27414876
2658,147,27745242
2904,157,28097980
2951,161,28292689
2951,161,28480976
2992,164,28579833
2995,165,28866927
3179,170,29670810
3182,171,29855440
3526,188,34875412
3561,191,35074179
3564,192,35175941
4047,210,36507544
4047,210,36620058
4050,211,36775402
4084,213,36960282
4084,214,37228601
4084,214,37905042
4087,215,38294821
4087,216,38633403
4087,216,40412193
4203,220,40664000
4206,221,40810508
4209,222,40904646
4324,226,41767671
4327,228,45668513
4362,231,68936220
4365,232,89846591
4365,232,92390652
4400,235,137383364
4435,238,144328704
4473,242,172035352
4473,242,1770708499
