instructions_covered,branches_covered,time_taken_nanos
273,16,7889490
273,16,8056286
276,17,8325226
281,19,8769818
539,33,9472670
539,33,9554635
539,33,9661788
542,34,9824857
542,34,10020889
581,40,13322485
584,41,13402627
629,47,16015809
632,48,16088918
831,61,18317250
834,62,18401560
834,62,18561864
834,62,18652485
834,62,18729732
834,62,20759167
834,62,22600897
915,70,22730242
938,72,22829711
938,72,33989368
938,73,35696874
938,73,50892128
941,74,59580733
941,74,67060046
941,74,78593331
941,74,145426727
941,74,223893008
941,74,234042561
941,74,276583113
941,74,754165402
941,74,6765467049
