instructions_covered,branches_covered,time_taken_nanos
549,34,9277870
549,35,9615830
652,42,13183030
655,43,13793958
980,58,17849071
980,58,17950604
980,59,18319332
1065,70,19293979
1068,71,19423575
1093,79,22273916
1332,89,24816844
1335,90,24915200
1338,91,25001784
1616,105,29016983
1641,113,29139195
1644,114,29277036
1685,117,29907791
1830,123,34276259
1830,123,34435951
1870,125,34613718
1873,126,34700713
1876,127,35701479
1945,131,36615120
1948,132,36856778
2006,136,39784586
2007,138,40050790
2010,139,89112205
