instructions_covered,branches_covered,time_taken_nanos
349,24,9847249
349,25,10090961
448,32,10255362
832,46,10731504
833,47,10879846
833,47,11329908
891,53,13127695
894,54,13301654
960,62,16802147
963,63,16920501
994,70,17740445
1240,80,18116868
1241,81,18210305
1244,82,18300086
1527,96,19764671
1531,97,19858939
1577,100,19991130
1580,101,20092762
1601,109,20189756
1748,115,20513459
1748,115,20602658
1751,116,20713038
1752,117,20798660
1792,119,21499368
1859,123,22414492
1862,124,22583171
1921,129,23579759
1921,129,23769359
1921,131,26023269
1921,132,34249477
