instructions_covered,branches_covered,time_taken_nanos
407,26,8722124
409,27,9062669
469,33,12669356
499,35,12768474
644,44,12936342
644,44,13048044
925,58,13230019
928,59,13367029
961,61,13594530
996,64,14457967
1277,76,17320422
1277,76,17530350
1280,77,17614640
1661,92,18276515
1699,96,18415168
1699,96,18658599
1699,96,18765983
1768,103,22085976
1771,104,22794770
1904,110,23542307
2243,125,23799565
2465,135,25620346
2465,135,25758047
2503,139,26052195
2537,141,26519140
2756,151,29716301
2756,151,29916831
2791,154,30200469
2791,154,30925132
2794,155,31408869
2794,155,31546099
2861,160,32920014
2861,160,33031194
2864,161,33780595
2865,162,34008276
2865,163,41017654
2868,164,90479254
2871,165,98071396
2894,166,124463165
2929,169,184554846
2930,170,734696257
