instructions_covered,branches_covered,time_taken_nanos
403,21,8431553
537,29,8576288
537,29,8668072
684,44,12258418
687,45,12415626
717,47,12508311
1061,62,13045760
1127,69,15623066
1127,69,15715481
1365,79,17379786
1407,82,17512628
1410,83,17634699
1477,91,19954747
1480,92,20127956
1577,100,23578847
1580,101,23779127
1695,113,26823398
1695,113,26919059
1863,122,27041010
1866,123,27479572
1949,130,28500988
1952,131,28579176
2174,139,31839968
2177,140,31922624
2239,146,37073659
2242,147,37220788
2312,154,39553891
2312,154,39636207
2374,159,42303904
2377,160,42481340
2440,165,44275912
2443,166,44560381
2447,167,45782628
2447,168,47848174
2450,169,57579481
2451,170,145866675
2451,170,243252917
2451,170,367350506
