instructions_covered,branches_covered,time_taken_nanos
197,22,9787692
208,24,10215713
407,35,13076095
476,40,15179681
479,41,15883756
554,49,18587991
630,56,18868363
633,57,19979008
706,64,21814297
709,65,21971004
863,75,22952043
866,76,24348600
944,82,26899445
947,83,27238217
1015,89,28490330
1018,90,28912270
1121,98,30602483
1124,99,30906760
1197,106,32225139
1200,107,32355275
1371,115,33323981
1371,115,33440953
1561,124,34910989
1565,125,39838639
1565,125,44586398
1568,126,91199908
1568,126,217008992
1626,128,249945729
1626,128,250062280
1680,130,1893588324
