instructions_covered,branches_covered,time_taken_nanos
461,30,8405904
463,31,9015159
551,41,11602814
552,42,11693997
582,45,11821539
625,52,15534988
628,53,15672419
897,66,18506200
900,67,19370068
940,73,23858406
943,74,23930142
1012,83,26191879
1015,84,26351392
1296,96,28084216
1296,96,28279045
1299,97,28363876
1300,98,29424417
1360,104,30019916
1363,105,30389697
1558,111,32971851
1558,111,33109492
1561,112,36216703
1633,117,58588130
1633,117,59951845
1633,117,94507028
1633,117,210741752
1633,117,294852283
1633,117,680499468
1633,117,685913059
1633,117,688334069
1633,117,772004935
1633,117,1448047394
1633,117,2494031235
1633,117,2746137198
1633,117,3330224907
