instructions_covered,branches_covered,time_taken_nanos
239,13,10630196
322,20,10795780
762,42,10973898
765,43,11093314
765,43,11194215
768,44,12335288
810,50,13722557
813,51,14011876
999,63,14849773
1002,64,15385789
1002,64,15515976
1270,76,18300413
1273,77,18446860
1322,84,23257928
1322,84,23350534
1435,91,26652482
1435,91,26756108
1438,92,26940528
1534,102,28744607
1537,103,28899200
1540,104,29134466
1581,109,34171753
1584,110,34497209
1653,116,37130821
1656,117,37352230
1987,139,41290124
1987,139,41392728
1990,140,41531932
1993,141,41918505
2251,152,42335214
2254,153,42771000
2326,158,43676246
2329,159,43938683
2397,165,45520571
2400,166,45913326
2404,167,49595915
2404,167,51669575
2407,168,51966508
2407,168,63038943
2410,169,108452462
2410,169,112340190
2411,170,125973028
2462,174,296038611
2462,174,297277018
2462,174,369527440
