instructions_covered,branches_covered,time_taken_nanos
304,20,9886093
396,29,10106892
399,30,10333642
497,40,12502253
500,41,12614857
609,50,15977322
612,51,16075659
900,69,17465063
903,70,17639323
1010,81,21939586
1010,81,22054474
2015,172,24762538
2031,174,24971183
2031,174,25173467
2110,190,25378876
2113,191,25552466
2211,196,27954620
2214,197,28553396
2464,219,30555461
2556,227,30794745
2559,228,30874827
2559,228,31027526
2562,229,31116655
2562,229,31347102
2579,231,32284239
2688,241,32638110
2688,241,32744892
2901,256,33143117
3036,278,34241419
3036,278,34412804
3126,286,35561873
3750,309,36279674
3753,310,38048368
3821,318,39414077
3824,319,39520679
4066,330,40769436
4066,330,40891678
4069,331,41232574
5142,426,43727845
5142,426,43917996
5145,427,44891441
5239,437,45308843
5295,446,46531611
5295,447,47802450
5298,448,49619125
5453,470,51100544
5456,471,126652135
5459,472,185278186
5462,473,420738525
5462,473,1916452568
5535,477,1917225885
5538,478,2002067629
5613,485,2007458440
5616,486,2024572297
5616,486,2182753809
5616,486,5019417908
