instructions_covered,branches_covered,time_taken_nanos
1055,53,11089009
1055,53,11183297
1205,64,12065580
1205,64,12140522
1259,70,15284721
1259,71,15408786
1367,81,16013272
1369,82,16193944
1432,90,17909927
1435,91,18001640
1611,100,19124719
1702,106,21798938
1705,107,22335725
1900,120,25140722
1903,121,25396557
1948,130,25906925
2030,136,26059213
2033,137,26357679
2136,145,28523353
2139,146,28669160
2214,152,33891007
2214,152,34000104
2265,160,38583682
2265,160,38960045
2328,166,42033140
2328,166,42115626
2423,174,45782276
2542,183,50951895
2545,184,51438647
2611,190,53658715
2614,191,53800193
2731,200,54191876
2734,201,54598487
2796,207,59521126
2799,208,59641575
2978,221,61244884
2978,221,61359521
3072,229,63918632
3252,235,69965443
3255,236,70093536
3367,241,76123194
3370,242,76810808
3432,247,80609568
3435,248,80759412
3478,254,85340254
3478,254,85551424
3603,262,89514937
3911,272,91984778
3911,272,92128912
4055,282,92985014
4055,282,93263833
4240,291,96874486
4357,298,99497317
4360,299,99719358
4478,306,103800283
4481,307,103974474
4521,310,104215019
4582,315,105056274
4585,316,105575959
4678,322,106953410
4681,323,107576691
4767,333,109391000
4770,334,109497262
4830,340,113540014
4833,341,114219723
4956,350,118723709
4959,351,118817467
5063,357,122314145
5063,357,122430265
5139,365,127897598
5249,373,132739936
5252,374,132927151
5365,383,138558805
5368,384,138661119
5431,390,139435918
5434,391,139539855
5548,400,142791066
5551,401,143093510
5611,406,145138857
5614,407,145390824
5779,418,149423738
5782,419,149710382
5859,428,154627461
5939,438,159834310
5942,439,160308108
5982,443,164023851
5982,443,198708873
5982,443,496009367
