instructions_covered,branches_covered,time_taken_nanos
577,37,9082771
577,38,9172250
707,51,12295442
707,51,12426029
825,58,14647731
825,59,14968940
825,59,15139103
935,74,18969264
938,75,19887024
1026,81,21508328
1075,88,22010370
1190,100,24241460
1193,101,24451929
1322,106,27965430
1325,107,28082161
1453,112,30833678
1456,113,30911155
1514,120,35139000
1517,121,35406858
1566,127,38515432
1569,128,38639377
2138,188,41407164
2171,190,41720729
2385,205,42369689
2385,205,42749480
2385,205,45479776
2444,213,49880740
2444,213,51328304
2444,213,52822948
2444,213,56461807
2476,221,60157102
2476,221,60252864
2579,232,61889056
2591,236,64269168
2591,236,64881499
2594,237,101675457
2640,243,103317580
2797,254,105185231
2797,254,105723221
2797,254,106393472
2800,255,106683011
3058,266,111137637
3091,268,120717168
3162,275,121286858
3451,309,127238672
3474,314,127406150
3480,316,127996810
3683,329,136652330
3683,329,146043395
3683,331,157264358
3722,333,196392050
3722,334,236310201
3724,335,256907452
3724,336,333718838
3724,336,418195538
3935,350,482926752
3935,350,492511714
3935,350,568648411
3971,356,625907219
3971,356,1053264846
3971,356,1539875612
3971,356,1647212822
3971,356,2259185201
3971,356,2731297969
3971,356,4221972759
3971,356,6430295874
3971,356,8882386845
