instructions_covered,branches_covered,time_taken_nanos
1289,57,8122148
1289,57,8202841
1289,57,8281941
1588,74,12763777
1589,75,12862825
1592,76,13005395
1592,76,13525211
1619,81,17212050
1621,82,17316748
1657,91,18090094
1659,92,18207717
1692,101,19519294
1693,102,19630885
1866,113,19935573
1869,114,20107809
1943,122,20970074
1943,122,21048412
1943,123,21211151
2204,132,23561367
2239,135,23713906
2239,136,23918975
2261,145,24072395
2296,147,25651489
2377,156,27569625
2377,156,27684924
2380,157,27766749
2380,157,28068130
2435,162,29718098
2435,162,29799121
2494,166,33704195
2497,167,34165900
2500,168,35014038
2558,172,36234251
2561,173,36415765
2561,174,39605231
