instructions_covered,branches_covered,time_taken_nanos
509,34,8679699
593,42,8840985
956,57,9002040
959,58,9107339
959,58,9210485
993,64,11139180
994,65,11368575
1054,71,12048714
1057,72,12459382
1167,77,15033581
1170,78,15521536
1279,84,19454640
1282,85,19546394
1326,92,22934245
1326,92,23172476
1441,98,26105415
1441,98,26241633
1610,103,30380938
1613,104,31059093
1722,112,31276896
1883,120,31426319
1883,120,31564211
1886,121,31862255
2227,147,33805498
2230,148,34212199
2302,157,34683452
2305,158,34808769
2372,165,35222072
2372,165,35317123
2491,170,39011594
2494,171,39141831
2494,174,45080857
2534,175,47756528
2537,176,47987065
2542,178,49843523
2542,178,94897049
2542,178,163580630
2545,179,190440545
2545,179,1542564057
