instructions_covered,branches_covered,time_taken_nanos
467,28,9911008
470,29,10148207
473,30,10609422
529,35,14652255
529,36,14973825
628,44,16921517
999,60,17272863
1002,61,17462452
1005,62,17612948
1051,69,20076157
1051,69,20169454
1326,82,21724992
1368,85,21833177
1371,86,21939469
1432,91,26748555
1435,92,27195091
1475,98,28747815
1478,99,28887510
1632,105,29590823
1635,106,30523020
1672,111,35759205
1675,112,35941220
1764,122,39465461
1767,123,39578736
1962,133,39784226
1965,134,39911978
2055,140,43347390
2058,141,43528694
2316,152,47511824
2319,153,47620760
2319,153,48044283
2386,159,48384308
2389,160,48558678
2390,161,50111011
2390,161,78078436
2390,161,140809761
2391,162,256275869
