instructions_covered,branches_covered,time_taken_nanos
336,22,7763042
376,23,7909069
381,25,8311461
384,26,8452729
480,34,11001499
845,49,11300005
848,50,11453666
848,50,11541974
894,57,13931553
894,57,14021403
954,63,16827611
957,64,17096140
1001,71,18654313
1004,72,18798045
1078,78,21719843
1081,79,21816907
1111,81,21920934
1272,89,22125752
1705,125,26044979
1708,126,26355197
1790,136,31180622
1790,136,31265032
1852,142,31678436
1855,143,31921857
1861,146,33913341
1861,146,62829642
1861,146,98101608
1861,146,112889223
1864,147,185870074
