instructions_covered,branches_covered,time_taken_nanos
662,45,8927531
829,67,9231007
832,68,9464108
833,69,9764508
833,69,11443240
919,74,13049985
922,75,13406200
1055,83,16847944
1058,84,17064585
1108,90,21685493
1111,91,21759894
1180,100,24062349
1183,101,24159974
1244,107,24818662
1247,108,24952656
1336,115,26746166
1339,116,26847197
1408,126,28653220
1408,126,28825507
1443,132,31537828
1443,132,31682051
1488,137,36471079
1529,143,39640727
1529,143,39750896
1551,149,41009581
1638,155,43919777
1641,156,44058290
1691,161,46723081
1694,162,46828000
1783,168,48057080
1786,169,48377417
1814,174,50348282
1816,175,51957022
1858,178,607815987
2099,210,649160604
2102,211,705775805
2102,211,738425852
2102,211,799352025
2102,211,814195149
2105,212,816271024
2105,212,819510274
2105,212,823491961
2105,212,971750658
2105,212,981854139
2105,212,982063125
2105,212,986522447
2105,212,995600053
2181,218,1023620705
2198,220,1024160989
2239,223,1111255083
2313,230,5845942413
