instructions_covered,branches_covered,time_taken_nanos
168,10,8770530
171,11,8962253
364,19,11187730
369,20,11510291
601,29,17221464
870,46,17370707
957,52,17503889
957,52,17590613
1081,64,20409686
1203,72,21827502
1203,72,21923023
1318,77,25721140
1321,78,25847580
1403,84,27143405
1403,84,27245890
1506,89,27869030
1509,90,27982906
1612,96,29791253
1612,96,29866546
1712,101,30733579
1715,102,30925933
1831,108,31228607
1834,109,31335970
1951,115,32417831
1954,116,32552556
2055,121,36441165
2058,122,36516117
2157,127,39142483
2159,128,39936909
2159,128,50060142
2229,133,50671360
2229,134,50797028
2229,134,51214920
2272,135,54871950
2272,136,55538463
2272,136,58486089
2275,137,99932699
2275,137,105594969
2770,159,108556892
2770,159,109733161
2770,159,118385276
2770,159,132242214
2770,159,136748484
2770,159,140002540
2774,163,143965129
2774,163,160529178
2774,163,163299938
2774,163,178750506
2774,163,181449330
2812,164,193031188
2869,167,253991807
2869,167,369687576
2869,167,410782139
2869,167,430678442
2869,167,642247769
2869,167,681984870
2869,167,696188605
2869,167,890681634
2869,168,1004494656
2926,171,1288331999
2926,172,1600989466
2926,172,1609709570
2994,177,1759478487
3261,187,1958044935
3299,189,1966914343
3299,189,1971529398
3299,189,2261064198
3337,190,7475331145
