instructions_covered,branches_covered,time_taken_nanos
436,32,9592772
501,38,9781450
504,39,9856452
564,44,12148387
567,45,12344068
630,53,13477677
633,54,13731788
690,59,16470640
693,60,16814892
751,65,17514258
754,66,17607144
821,73,19720941
824,74,20083297
899,79,25531765
902,80,26127113
970,87,31362297
973,88,31509416
1373,109,33549703
1376,110,33826528
1437,116,34298733
1437,116,34440512
1501,122,38118864
1501,122,38213523
1582,127,39809037
1585,128,40230606
1646,134,44473068
1646,134,44653941
1710,140,46194951
1713,141,46297546
1727,144,48388369
1730,145,49452396
1730,146,235492064
