instructions_covered,branches_covered,time_taken_nanos
528,37,8381238
529,38,8476889
529,38,8597988
670,47,11369282
673,48,11475864
675,49,11674210
751,52,11846677
894,62,14858466
894,63,14941864
1162,75,17141624
1165,76,17228769
1165,76,17350389
1218,84,17738074
1221,85,17871908
1471,97,20732922
1471,97,20826950
1506,100,20974219
1522,102,21154200
1526,105,21586059
1567,108,22113799
1623,112,23994053
1626,113,24571918
1626,114,26730741
1626,114,80986137
