instructions_covered,branches_covered,time_taken_nanos
457,28,8858185
497,29,8951391
502,31,9036513
502,31,9309871
604,40,13605345
604,40,13703982
605,41,13973613
925,55,14303067
965,61,15913972
968,62,16054879
1028,68,18892339
1031,69,18983572
1100,74,22762025
1103,75,22927910
1224,80,26427194
1227,81,26523046
1276,88,27608123
1279,89,27857606
1337,94,29662718
1340,95,30096541
1445,103,32703865
1445,103,32796330
1606,111,32902641
1609,112,33023861
1650,117,37606810
1917,138,37760121
1920,139,37953006
1920,140,40256463
1999,149,41587888
2002,150,41897885
2066,156,43422095
2069,157,43861258
2075,160,46583890
2075,160,204280902
2078,161,238414597
2078,161,328096016
