instructions_covered,branches_covered,time_taken_nanos
509,34,8697015
593,42,8855495
956,57,9008105
959,58,9106992
959,58,9196792
993,64,11130107
994,65,11347469
1054,71,11868356
1057,72,12240461
1167,77,14726113
1170,78,15150738
1279,84,18753688
1282,85,18832186
1326,92,21556370
1326,92,21752882
1438,97,24120180
1441,98,24215180
1610,103,27476501
1613,104,27938687
1722,112,28090595
1883,120,28220081
1883,120,28345719
1886,121,28602245
2318,157,30189123
2390,166,30813607
2393,167,30903878
2457,173,31727069
2460,174,31817390
2579,179,34211768
2582,180,34757232
2582,183,38943026
2585,184,39116645
2625,185,43389384
2628,186,43485957
2631,187,51688135
2636,189,118239923
2636,189,163420412
2636,189,262658718
2636,189,839536937
