instructions_covered,branches_covered,time_taken_nanos
377,25,8925141
377,25,9051882
380,26,9126613
480,38,12972224
483,39,13178445
726,56,14237122
729,57,14373150
783,64,17593014
786,65,17689637
1251,95,19972495
1254,96,20083806
1254,96,20252246
1473,129,20432718
1473,129,20838788
1473,131,21708637
1531,135,22651885
1534,136,23008241
1593,142,25028761
1596,143,25261472
1650,150,27389447
1653,151,27586801
1991,166,29273819
2026,169,29621258
2029,170,30241584
2185,174,30832725
2191,174,31506923
2226,177,31922721
2277,183,35300495
2280,184,35513329
2330,190,37871469
2333,191,38069465
2375,194,38361939
2378,195,38497296
2415,199,40859574
2418,200,41021571
2502,207,41978896
2502,207,42208050
2502,207,42363445
2502,208,44325946
2777,223,45966636
2905,228,46245625
2908,229,46534693
2964,235,46877122
2964,235,47103431
2967,236,47833255
3035,242,52802546
3038,243,53237421
3186,250,55063453
3186,250,55354815
3221,253,55722242
3256,256,57047434
3284,262,59841561
3287,263,60273179
3527,272,61374146
3530,273,61498562
3565,276,61636173
3569,277,62023688
3581,278,62182759
3641,282,63810626
3644,283,63944169
3700,289,65788155
3700,289,65902241
3703,290,66699102
3740,292,67558060
3949,298,69518066
3949,298,69643554
3952,299,69762650
3952,299,69912694
3952,300,74461649
3952,300,125812762
3957,301,166010471
3957,301,199708107
3957,301,1447081593
