instructions_covered,branches_covered,time_taken_nanos
520,30,9921054
523,31,10264064
621,40,14314451
622,41,14760336
661,50,15349262
661,50,15427641
917,61,16567791
959,64,16683390
1036,72,16884281
1039,73,17276495
1077,78,19215469
1080,79,19332722
1352,95,19984577
1355,96,20391779
1574,105,25624136
1574,105,26011560
1577,106,26209976
1648,114,28843668
1685,119,29438836
1688,120,29526963
1690,121,30799635
1691,122,42090445
1694,123,71415475
1694,123,95464045
1694,123,95666539
1695,125,107857234
