instructions_covered,branches_covered,time_taken_nanos
183,13,9262388
241,19,9496001
244,20,9701821
294,27,12603131
294,27,12673685
429,33,15524760
432,34,16317703
567,41,18707183
610,47,22800742
610,47,22953251
668,57,25964569
668,57,26033510
800,67,29028508
803,68,29157382
867,73,29794820
870,74,29927231
964,82,31369045
967,83,31527415
1014,89,31744176
1017,90,31816743
1073,95,33399634
1076,96,33576329
1209,106,35889604
1212,107,36012707
1304,114,39636607
1461,125,40041976
1461,125,40163095
1544,134,41233945
1547,135,41347480
1549,136,44947344
1552,137,45242133
1555,138,100653563
