instructions_covered,branches_covered,time_taken_nanos
310,25,8848503
310,25,8922363
412,34,9105740
415,35,9453700
533,45,11555293
536,46,11757146
595,59,13973447
657,64,14089236
660,65,14242036
764,80,15580092
864,88,19651409
867,89,19745758
927,94,20298987
930,95,20457708
1041,109,22531098
1105,116,26462860
1105,116,26540788
1169,122,28058224
1172,123,28191156
1225,131,29483516
1225,131,42646376
