instructions_covered,branches_covered,time_taken_nanos
578,36,8168653
578,36,8258033
581,37,8547652
586,39,9490278
679,47,12519991
679,47,12683461
707,49,13168530
1045,63,13371976
1087,70,17558271
1090,71,17748431
1149,77,18062707
1152,78,18435243
1260,84,18997218
1260,84,19084564
1299,91,20447988
1302,92,20529062
1409,97,20905776
1412,98,21052855
1492,105,21557040
1520,107,21678972
1681,115,21787557
1681,115,21977988
1754,124,24240026
1818,130,24542639
1821,131,24816338
2214,167,27178966
2214,167,27305436
2214,168,28122295
2214,169,28899458
2215,170,52118127
2215,170,74844164
2218,171,83780873
2218,171,1941723809
