instructions_covered,branches_covered,time_taken_nanos
383,25,9041193
385,26,9551279
824,47,12343911
824,47,12442788
827,48,12584767
830,49,12900295
908,57,15701564
908,57,15833935
969,62,19139689
972,63,19407036
1213,73,22852104
1213,73,22937636
1255,76,23046983
1297,82,25298540
1300,83,25460297
1363,90,27030843
1366,91,27165377
1553,100,27317606
1556,101,27605722
1780,109,27907794
1783,110,28090030
1783,110,28194588
1848,116,32924240
1852,117,33171279
1852,117,62350863
1852,117,64010448
1855,118,93807493
1856,119,119268752
