instructions_covered,branches_covered,time_taken_nanos
1068,40,8758571
1071,41,8984680
1432,62,10333106
1480,69,10493850
1483,70,10576256
1553,85,12484594
1553,85,12642092
1791,102,13735114
1792,103,13924994
1793,104,14353927
1851,112,17202667
1853,113,17401954
1857,114,19868670
1857,114,26213236
1859,115,26352660
1859,115,27494564
1859,115,586451171
