instructions_covered,branches_covered,time_taken_nanos
496,31,8161208
499,32,8303709
650,42,10272340
689,45,10415812
692,46,10576286
735,53,10938052
735,53,11009607
976,70,11835443
1011,73,11952935
1014,74,12214571
1017,76,12387088
1017,76,13127341
1018,77,14292680
1018,77,14581317
1018,77,16218861
1059,83,16915281
1059,83,17016243
1185,94,18452896
1201,97,18549158
1224,98,18641834
1224,98,18774425
1307,105,22892210
1310,106,23111876
1368,111,26018085
1371,112,26103847
1376,114,29094315
1376,114,60154638
1377,115,94925643
1377,116,107674077
