instructions_covered,branches_covered,time_taken_nanos
967,60,10209338
969,61,10341909
1082,68,11540232
1082,68,11623930
1085,69,11758335
1122,75,15037512
1122,75,15141680
1207,84,16991006
1209,85,17106705
1239,87,17275255
1573,102,17631340
1608,107,21605766
1611,108,21912608
1655,118,23455664
1657,119,23636577
1699,126,26584937
1699,126,26656773
1757,133,29518559
1757,133,29714150
1760,134,29989422
1793,139,33946314
1793,140,34614170
1938,149,38127312
1939,150,38888575
2074,158,42694031
2077,159,43111081
2316,170,44764517
2319,171,44929710
2361,174,45099081
2433,181,51699074
2433,181,51866552
2477,187,56541286
2477,187,56725565
2555,197,58052401
2558,198,58496232
2648,207,62759446
2648,207,62875476
2678,209,63048634
2846,218,63297336
2888,224,65284092
2891,225,65473080
3127,235,68861205
3130,236,69791719
3697,260,73669221
3756,265,73888216
3759,266,74062026
3818,271,75374625
3821,272,75827634
3824,273,79047960
3824,273,142641867
3824,273,245005994
3825,274,260545789
3828,275,290999019
