instructions_covered,branches_covered,time_taken_nanos
484,28,10056862
484,29,10777618
589,37,13928180
954,53,14164158
957,54,14343047
957,55,14560669
1029,61,15449203
1032,62,15753831
1093,67,16284166
1096,68,16413581
1432,83,19356620
1432,83,19460547
1435,84,19749595
1506,91,25449979
1506,91,25631333
1616,100,28134789
1619,101,28235359
1814,111,28406023
1817,112,28526411
2095,123,30800031
2098,124,31619665
2158,130,34514421
2161,131,34732855
2163,132,38202231
2163,132,64062279
2163,132,65208562
2164,133,1053523889
