instructions_covered,branches_covered,time_taken_nanos
450,29,9002405
450,29,9103597
453,30,9716459
456,31,10201418
540,41,13793347
540,41,13888106
580,45,14019225
657,51,17815201
660,52,17965015
690,54,18164363
1061,72,18721519
1269,80,19740260
1360,91,21699825
1363,92,21959637
1638,105,24295946
1704,112,24578822
1707,113,24951629
1860,124,26235944
1860,124,26530101
2054,139,27239446
2054,140,27615339
2059,141,27956195
2303,147,28517208
2317,149,28751402
2439,164,28991497
2442,166,29175105
2506,171,29916190
2536,173,30025087
2536,173,30158940
2697,184,30379058
2905,192,30551965
3121,199,31318018
3124,200,31767981
3124,201,37247378
3129,202,81658846
3129,202,83934580
3132,203,84298059
3132,203,85401681
3132,203,105998005
3133,204,110819405
3138,205,134188614
3138,205,146281228
3139,206,191383977
3139,206,290964989
3139,206,295284968
3139,206,317161838
3142,207,327734861
3142,207,483488977
3142,207,494394290
3142,207,497889576
3142,207,517267860
3142,207,532658847
3142,207,541002163
3142,207,547891742
3142,207,567256371
3142,207,776827285
3142,207,1078441992
3142,207,1102935393
3142,207,1134528923
3142,207,1152973718
3142,207,1162118123
