instructions_covered,branches_covered,time_taken_nanos
518,37,8841178
518,37,8941167
518,38,9474709
521,39,10712514
732,53,14100146
732,53,14268895
732,54,14442304
805,62,18816896
805,62,18915363
845,67,23011045
848,68,23250229
919,77,23510362
922,78,23646670
1012,87,27807757
1024,89,27951690
1133,100,28740365
1136,101,29075099
1139,102,29203082
1139,103,31725022
1389,115,33985006
1405,117,34130501
1440,120,34312406
1443,121,34832822
1480,123,35272335
1578,130,41225609
1581,131,41369772
1649,137,44613891
1652,138,45198139
1728,144,47580714
1728,144,47710600
1731,145,52482064
1731,145,132883948
1731,145,182956204
