instructions_covered,branches_covered,time_taken_nanos
425,26,8518367
428,27,8993188
481,32,12047047
483,33,12146325
573,40,13202778
576,41,13519197
652,47,13704729
655,48,14316158
692,53,15921151
695,54,15991604
756,59,16156116
759,60,16235487
1018,71,17183083
1018,71,17274757
1060,74,17363425
1104,80,18621790
1107,81,18738051
1179,86,20094562
1182,87,20181246
1253,94,20828513
1256,95,20985952
1308,100,24346923
1311,101,25595199
1563,112,28688644
1566,113,28934369
1637,121,34131611
1640,122,34334716
1644,123,34935134
1644,123,63990863
1644,123,90621956
1645,124,330262588
