instructions_covered,branches_covered,time_taken_nanos
535,33,8722112
620,40,9008766
621,41,9279379
654,47,11744942
719,54,11994335
722,55,12099163
771,62,15363150
771,62,15436640
834,68,18021950
834,68,18095820
898,74,20504055
901,75,20726807
966,82,24271787
966,82,24352760
1063,88,25068317
1066,89,25477151
1376,97,25868764
1379,98,25989463
1412,100,26227083
1447,103,26350206
1513,109,29440834
1516,110,29632648
1516,110,29740022
1520,112,31527750
1520,112,31605638
1523,113,34218881
1524,114,87542684
1526,115,155960398
