instructions_covered,branches_covered,time_taken_nanos
239,14,9217994
319,21,9502794
319,21,9586482
683,36,9709445
686,37,9871533
792,45,12121618
795,46,12211478
1037,56,12480038
1079,59,12584145
1082,60,13108920
1129,66,15648364
1132,67,15765215
1205,74,18770893
1208,75,18988656
1275,80,20481065
1278,81,20677657
1319,86,21956822
1322,87,22037886
1548,95,23212363
1551,96,23345756
1551,96,23477475
1552,97,28750311
1615,102,29304492
1618,103,29393861
1686,109,32756335
1690,110,32850965
1693,111,33312590
1693,111,59189615
1696,112,93449190
1696,112,100890848
