instructions_covered,branches_covered,time_taken_nanos
274,16,10067360
313,17,10180334
316,18,10285183
379,23,10424727
382,24,11530002
507,34,12682265
510,35,13070621
875,50,13309424
878,51,13774024
878,51,13908179
918,57,16228947
921,58,16344025
1037,65,17430695
1040,66,17910244
1248,79,22334729
1251,80,22453955
1254,81,22816182
1558,95,27470172
1558,95,27577104
1561,96,27683336
1911,114,32343147
1914,115,32453997
1917,116,32863773
1959,121,37517363
1962,122,37616130
2006,128,38179478
2006,128,38340092
2087,137,40353338
2087,137,40450832
2198,146,43469553
2198,146,43725168
2228,148,44249972
2231,149,44371543
2297,155,47126133
2300,156,47727082
2549,166,50760662
2552,167,50912599
2552,167,51040883
2553,168,54908192
2621,174,57353075
2624,175,57505985
2628,176,59046394
2631,177,61289325
2631,177,101352553
2631,177,103046713
2792,185,129575511
