instructions_covered,branches_covered,time_taken_nanos
619,31,8374263
621,32,8473130
670,39,11366775
670,39,11447718
1022,54,11639221
1025,55,11727970
1284,71,15179442
1284,71,15302074
1287,72,15682786
1384,82,20183487
1384,82,20373667
1544,90,20583866
1547,91,21122276
1793,101,23760086
1796,102,23858362
1835,106,24006814
1847,107,24233293
1867,112,24460894
1908,115,25024332
2129,122,27438699
2187,126,27982810
2190,127,28791893
2190,128,30031453
2193,129,104154160
2193,129,122360028
2193,129,228807204
2194,130,2052370694
