instructions_covered,branches_covered,time_taken_nanos
490,32,8813155
493,33,9337519
582,41,11019598
582,41,11096934
664,49,13340858
664,49,13442050
883,65,15425108
886,66,15511462
886,66,16720143
947,71,17616983
950,72,17814387
1014,78,18081173
1017,79,18153310
1245,87,20219265
1248,88,20301271
1289,94,25441664
1292,95,25609392
1334,100,27574457
1337,101,27689756
1382,107,29348230
1382,107,29439463
1444,112,31633622
1447,113,31902301
1620,120,33867776
1623,121,34291650
1720,127,35260867
1723,128,35339566
1787,133,37182108
1790,134,37740016
2040,143,39857219
2040,143,39953922
2103,149,40202083
2106,150,40322080
2164,155,41008391
2167,156,41186108
2168,157,41706073
2171,158,99877788
2172,159,160095260
2223,163,275973156
2223,163,406393978
2223,163,406585521
