instructions_covered,branches_covered,time_taken_nanos
406,27,8167030
406,27,8261269
507,34,12405414
510,35,12849205
587,40,15782946
590,41,15859832
672,50,16552294
672,50,16622217
971,63,17890270
971,63,17972125
974,64,18367705
1022,71,21543164
1025,72,21714138
1104,82,22607602
1316,94,22840984
1319,95,22928209
1322,96,23046413
1322,96,23845638
1322,96,24664230
1325,97,25450661
1576,107,26382006
1576,107,26478419
1669,114,29357195
1672,115,29499395
1743,121,30501394
1746,122,30834255
1797,128,32888799
1800,129,32978610
1804,130,35307064
1807,131,59688137
1807,131,103249035
1807,131,104321077
1808,132,621416913
