instructions_covered,branches_covered,time_taken_nanos
557,38,8843156
559,39,9333516
600,45,12918633
630,47,13013774
631,48,13101620
964,62,13288575
1012,68,17405410
1015,69,17503045
1277,81,19233667
1277,81,19489892
1279,82,19681917
1320,88,20802170
1323,89,20902891
1393,96,22682315
1396,97,22885139
1673,115,26632124
1939,128,26806865
1942,129,26922514
1942,129,27332021
1945,130,27557348
2048,135,28630362
2293,148,30130036
2293,148,30238782
2293,148,30394818
2328,151,30750592
2334,153,30868385
2369,156,31147455
2409,161,31540349
2632,169,33359038
2635,170,34406594
2701,176,39922963
2704,177,40025958
2704,178,40939219
2704,178,160392899
2704,178,222583460
2705,179,1877003596
